"Región,""PA"",""Nombre"",""Provincia"",""Distrito"",""Corregimiento"",""01/07"",""02/07"",""03/07"",""04/07"",""05/07"",""06/07"",""07/07"",""08/07"",""09/07"",""10/07"",""11/07"",""12/07"",""13/07"",""14/07"",""15/07"",""16/07"",""17/07"",""18/07"",""19/07"",""20/07"",""21/07"",""22/07"",""23/07"",""24/07"",""25/07"",""26/07"",""27/07"",""28/07"",""29/07"",""30/07"",""31/07"""
"2,""1476"",""Paraninfo Campus Dr. Octavio Mendez UP"",""Panamá"",""Panamá"",""Bella Vista"",""4"",""5"",""12"",""8"",""9"",""7"",""7"",""7"",""4"",""7"",""6"",""9"",""7"",""6"",""3"",""6"",""6"",""5"",""6"",""4"",""5"",""4"",""3"",""8"",""9"",""7"",""5"",""6"",""5"",""1"",""5"""
"2,""1479"",""Instituto Nacional de Musica"",""Panamá"",""Panamá"",""Ancón"",""0"",""0"",""4"",""1"",""1"",""1"",""1"",""0"",""0"",""2"",""2"",""2"",""4"",""3"",""0"",""0"",""2"",""2"",""1"",""1"",""1"",""0"",""0"",""2"",""4"",""3"",""2"",""1"",""0"",""0"",""1"""
"2,""1480"",""IPHE Sede Principal - Ancon"",""Panamá"",""Panamá"",""Ancón"",""1"",""2"",""3"",""3"",""3"",""3"",""2"",""0"",""2"",""2"",""4"",""4"",""1"",""3"",""0"",""0"",""3"",""2"",""3"",""3"",""2"",""1"",""2"",""3"",""3"",""3"",""4"",""3"",""0"",""2"",""5"""
"2,""1481"",""Oficinas administrativas de la Asociación Kuna Nega"",""Panamá"",""Panamá"",""Ancón"",""33"",""32"",""34"",""27"",""29"",""22"",""31"",""39"",""39"",""28"",""34"",""32"",""36"",""37"",""31"",""26"",""31"",""30"",""35"",""33"",""14"",""27"",""35"",""25"",""22"",""24"",""20"",""24"",""29"",""30"",""33"""
"2,""1482"",""Parque Isla Perico Amador"",""Panamá"",""Panamá"",""Ancón"",""8"",""6"",""4"",""5"",""4"",""4"",""5"",""9"",""14"",""4"",""6"",""4"",""4"",""6"",""8"",""12"",""5"",""4"",""3"",""5"",""8"",""9"",""11"",""5"",""7"",""5"",""4"",""5"",""7"",""6"",""4"""
"2,""1484"",""Cuarto de Urgencias CSS Transitmica"",""Panamá"",""Panamá"",""Bella Vista"",""3"",""7"",""11"",""10"",""12"",""14"",""16"",""19"",""13"",""20"",""18"",""19"",""17"",""14"",""10"",""8"",""15"",""18"",""19"",""16"",""23"",""14"",""12"",""21"",""18"",""20"",""17"",""15"",""14"",""9"",""14"""
"2,""1485"",""Cuartel de Bomberos Ricardo Arango"",""Panamá"",""Panamá"",""Calidonia"",""2"",""3"",""3"",""3"",""2"",""2"",""4"",""2"",""2"",""4"",""2"",""4"",""3"",""2"",""6"",""2"",""2"",""3"",""3"",""3"",""3"",""1"",""2"",""3"",""2"",""3"",""3"",""4"",""3"",""2"",""1"""
"2,""1486"",""Escuela José A. Arango #2"",""Panamá"",""Panamá"",""Betania"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1"",""0"",""1"",""0"",""0"",""0"",""1"",""0"",""0"",""1"",""0"",""0"",""1"""
"2,""1487"",""Instituto América #2"",""Panamá"",""Panamá"",""Betania"",""3"",""0"",""8"",""11"",""10"",""9"",""12"",""2"",""1"",""9"",""11"",""9"",""10"",""13"",""2"",""0"",""10"",""12"",""10"",""1"",""12"",""3"",""0"",""13"",""12"",""12"",""12"",""13"",""2"",""0"",""12"""
"2,""1488"",""Plaza V Centenario"",""Panamá"",""Panamá"",""San Felipe"",""17"",""3"",""3"",""3"",""4"",""2"",""3"",""3"",""3"",""2"",""4"",""3"",""3"",""3"",""5"",""2"",""4"",""4"",""5"",""6"",""6"",""3"",""6"",""4"",""5"",""5"",""4"",""3"",""5"",""4"",""3"""
"2,""1490"",""Instituto Geografico Tommy Guardia"",""Panamá"",""Panamá"",""Curundú"",""4"",""5"",""8"",""8"",""6"",""7"",""8"",""4"",""6"",""6"",""5"",""8"",""7"",""7"",""4"",""5"",""9"",""7"",""8"",""7"",""6"",""8"",""4"",""9"",""10"",""9"",""9"",""8"",""7"",""6"",""8"""
"2,""1491"",""Centro de Formación Bonifacio Pereira - El Chorrillo"",""Panamá"",""Panamá"",""El Chorrillo"",""0"",""1"",""7"",""8"",""5"",""8"",""5"",""0"",""1"",""6"",""7"",""7"",""6"",""6"",""0"",""0"",""7"",""7"",""7"",""7"",""6"",""1"",""3"",""6"",""10"",""5"",""5"",""5"",""0"",""0"",""7"""
"2,""1492"",""Centro de Salud Chorrillo"",""Panamá"",""Panamá"",""El Chorrillo"",""7"",""6"",""7"",""6"",""7"",""9"",""8"",""8"",""5"",""12"",""7"",""8"",""9"",""10"",""6"",""5"",""8"",""11"",""10"",""12"",""13"",""12"",""10"",""13"",""12"",""9"",""11"",""8"",""6"",""6"",""8"""
"2,""1493"",""Policia Chorrillo frente a Parque Los Aburridos"",""Panamá"",""Panamá"",""El Chorrillo"",""14"",""16"",""16"",""18"",""15"",""17"",""18"",""23"",""16"",""15"",""17"",""17"",""19"",""17"",""13"",""12"",""19"",""20"",""16"",""14"",""14"",""19"",""12"",""15"",""15"",""16"",""14"",""21"",""17"",""17"",""16"""
"2,""1494"",""CEBG Francisco de Miranda"",""Panamá"",""Panamá"",""24 de Diciembre"",""2"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"""
"2,""1495"",""Escuela Carmen Sole Bosch #2"",""Panamá"",""Panamá"",""Juan Díaz"",""1"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1"",""0"",""1"",""0"",""0"",""0"",""0"",""1"",""0"",""1"",""1"",""1"",""0"",""0"",""1"",""1"",""0"",""1"",""0"",""0"",""0"",""0"""
"2,""1496"",""ULAPS Juan Diaz"",""Panamá"",""Panamá"",""Juan Díaz"",""3"",""2"",""10"",""7"",""9"",""6"",""6"",""2"",""2"",""9"",""5"",""8"",""6"",""5"",""2"",""1"",""6"",""3"",""4"",""3"",""7"",""1"",""0"",""4"",""4"",""5"",""6"",""7"",""1"",""1"",""5"""
"2,""1497"",""Parque de la Democracia, Paitilla"",""Panamá"",""Panamá"",""San Francisco"",""1"",""1"",""1"",""2"",""2"",""0"",""0"",""2"",""1"",""0"",""2"",""0"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""0"",""1"",""1"",""1"",""0"",""1"",""1"",""0"",""1"",""1"",""1"",""1"""
"2,""1498"",""Escuela Fernando Guardia Jaén"",""Panamá"",""Panamá"",""Pacora"",""6"",""0"",""6"",""10"",""6"",""8"",""19"",""5"",""1"",""14"",""8"",""8"",""9"",""6"",""7"",""0"",""7"",""7"",""7"",""8"",""8"",""6"",""0"",""8"",""11"",""10"",""10"",""11"",""11"",""0"",""7"""
"2,""1499"",""Centro de Salud Pedregal"",""Panamá"",""Panamá"",""Pedregal"",""3"",""3"",""4"",""5"",""3"",""4"",""4"",""2"",""2"",""4"",""3"",""4"",""4"",""4"",""1"",""3"",""3"",""3"",""4"",""3"",""4"",""3"",""3"",""4"",""4"",""3"",""4"",""4"",""2"",""2"",""5"""
"2,""1500"",""Centro de Salud Boca La Caja"",""Panamá"",""Panamá"",""San Francisco"",""4"",""1"",""1"",""2"",""2"",""1"",""3"",""1"",""1"",""3"",""2"",""3"",""2"",""4"",""2"",""2"",""4"",""2"",""4"",""4"",""3"",""3"",""2"",""4"",""5"",""4"",""6"",""3"",""1"",""1"",""2"""
"2,""1501"",""Parque Omar Área Cerca de la Administracion"",""Panamá"",""Panamá"",""San Francisco"",""1"",""1"",""3"",""2"",""3"",""2"",""1"",""1"",""1"",""3"",""3"",""2"",""2"",""2"",""2"",""3"",""2"",""1"",""4"",""3"",""3"",""2"",""2"",""4"",""4"",""2"",""1"",""1"",""1"",""2"",""2"""
"2,""1502"",""Estación Cuerpo de Bomberos Tocumen (Luis Endara Paniza)"",""Panamá"",""Panamá"",""Tocumen"",""1"",""2"",""2"",""1"",""3"",""1"",""3"",""2"",""2"",""4"",""2"",""3"",""3"",""2"",""2"",""4"",""1"",""2"",""5"",""2"",""2"",""2"",""2"",""2"",""3"",""2"",""2"",""4"",""0"",""2"",""4"""
"2,""1503"",""Consejo Provincial de San Miguelito "",""Panamá"",""San Miguelito"",""Mateo Iturralde"",""1"",""0"",""0"",""3"",""1"",""1"",""1"",""0"",""0"",""1"",""1"",""0"",""0"",""0"",""0"",""0"",""1"",""5"",""2"",""0"",""1"",""1"",""1"",""3"",""2"",""4"",""1"",""1"",""0"",""1"",""2"""
"2,""1504"",""Iglesia Nuestra Señora del Rosario"",""Panamá"",""San Miguelito"",""Belisario Frías"",""4"",""6"",""6"",""7"",""9"",""6"",""8"",""10"",""7"",""4"",""4"",""2"",""3"",""4"",""6"",""6"",""4"",""5"",""7"",""4"",""4"",""5"",""7"",""4"",""4"",""3"",""4"",""3"",""6"",""5"",""3"""
"2,""1505"",""Municipio de Santa Isabel (Colón)"",""Colón"",""Santa Isabel"",""Miramar"",""1"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""0"",""0"",""0"",""1"",""0"",""0"",""1"",""1"",""0"",""0"",""0"",""0"",""0"",""2"",""1"",""1"",""1"",""3"",""2"",""0"",""1"",""2"""
"2,""1506"",""Nueva sede del centro de Educación Pre-Escolar de Montería"",""Panamá"",""Panamá"",""Pedregal"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1"",""0"",""0"",""0"",""0"",""0"",""0"",""0"""
"2,""1507"",""Junta Comunal de Chilibre"",""Panamá"",""Panamá"",""Chilibre"",""5"",""3"",""5"",""7"",""6"",""5"",""0"",""0"",""0"",""4"",""5"",""7"",""8"",""7"",""2"",""2"",""4"",""4"",""7"",""6"",""8"",""6"",""4"",""8"",""8"",""9"",""6"",""5"",""2"",""1"",""7"""
"2,""1508"",""Iglesia Virgen del Carmen"",""Panamá"",""Panamá"",""Tocumen"",""2"",""3"",""5"",""6"",""3"",""4"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""6"",""5"",""6"",""6"",""5"",""5"",""3"",""3"",""5"",""4"",""3"",""4"",""5"",""7"",""6"",""8"",""7"",""6"""
"3,""1510"",""Municipio de Pese"",""Herrera"",""Pesé"",""Pesé"",""5"",""3"",""6"",""3"",""4"",""4"",""4"",""4"",""4"",""7"",""4"",""5"",""5"",""3"",""4"",""3"",""4"",""5"",""6"",""4"",""6"",""3"",""4"",""3"",""4"",""5"",""5"",""5"",""4"",""1"",""3"""
"1,""1511"",""Junta Comunal Los Anastacios"",""Chiriquí"",""Dolega"",""Los Anastacios"",""2"",""2"",""3"",""3"",""2"",""3"",""3"",""3"",""2"",""4"",""6"",""5"",""7"",""3"",""1"",""1"",""2"",""6"",""3"",""3"",""4"",""2"",""1"",""5"",""4"",""2"",""5"",""5"",""2"",""3"",""3"""
"2,""1512"",""Junta Comunal Barrio Sur"",""Colón"",""Colón"",""Barrio Sur"",""6"",""5"",""15"",""10"",""7"",""0"",""0"",""3"",""6"",""15"",""8"",""9"",""9"",""11"",""4"",""4"",""17"",""10"",""10"",""6"",""6"",""6"",""1"",""15"",""5"",""6"",""5"",""6"",""5"",""2"",""5"""
"3,""1513"",""Biblioteca Pública de Natá"",""Coclé"",""Natá"",""Natá"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1"",""0"",""0"",""0"",""0"",""0"""
"3,""1515"",""Área frente al MIDES"",""Panamá Oeste"",""Arraiján"",""Vista Alegre"",""0"",""0"",""0"",""1"",""3"",""2"",""1"",""1"",""1"",""2"",""2"",""2"",""4"",""3"",""0"",""0"",""2"",""2"",""1"",""1"",""2"",""1"",""0"",""2"",""2"",""1"",""2"",""2"",""1"",""1"",""2"""
"1,""1516"",""CEBG Alto de Higuerón"",""Comarca Ngäbe-Buglé"",""Müna"",""Sitio Prado"",""0"",""0"",""2"",""1"",""2"",""0"",""0"",""0"",""0"",""1"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1"",""0"",""1"",""1"",""0"",""0"",""0"",""0"""
"3,""1517"",""Tribunal Electoral de La Villa"",""Los Santos"",""Los Santos"",""La Villa de Los Santos"",""2"",""4"",""6"",""5"",""5"",""5"",""5"",""1"",""2"",""4"",""3"",""5"",""2"",""3"",""2"",""2"",""4"",""3"",""3"",""2"",""3"",""2"",""2"",""3"",""2"",""3"",""3"",""3"",""2"",""1"",""2"""
"3,""1518"",""CEBG Feliciano Pinzón Cristóbal"",""Coclé"",""Olá"",""La Pava"",""14"",""16"",""12"",""6"",""5"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""7"",""11"",""13"",""10"",""14"",""13"",""12"",""4"",""6"",""12"",""11"",""9"",""13"",""12"",""15"",""20"",""11"",""17"",""11"""
"3,""1519"",""CEBG EL HATO"",""Coclé"",""Olá"",""Olá"",""8"",""7"",""6"",""3"",""5"",""4"",""4"",""5"",""4"",""5"",""4"",""2"",""5"",""5"",""6"",""8"",""6"",""7"",""6"",""5"",""5"",""6"",""6"",""6"",""7"",""6"",""6"",""7"",""9"",""4"",""6"""
"3,""1520"",""C.E.B.G. CABALLERO"",""Coclé"",""Antón"",""Caballero"",""9"",""18"",""16"",""14"",""18"",""19"",""14"",""12"",""17"",""12"",""20"",""11"",""6"",""11"",""9"",""17"",""15"",""18"",""16"",""17"",""15"",""13"",""20"",""20"",""15"",""16"",""12"",""15"",""18"",""14"",""17"""
"3,""1521"",""C.E.B.G. ALTOS DE LA ESTANCIA"",""Coclé"",""Antón"",""San Juan de Dios"",""12"",""6"",""15"",""13"",""14"",""11"",""12"",""6"",""9"",""12"",""11"",""12"",""12"",""10"",""8"",""8"",""12"",""8"",""11"",""11"",""11"",""5"",""12"",""13"",""11"",""16"",""9"",""14"",""7"",""9"",""8"""
"3,""1522"",""Parque de San Carlos"",""Panamá Oeste"",""San Carlos"",""San Carlos Borromeo"",""1"",""1"",""2"",""3"",""1"",""2"",""5"",""1"",""2"",""2"",""4"",""2"",""2"",""2"",""2"",""1"",""4"",""3"",""3"",""3"",""2"",""2"",""1"",""2"",""4"",""3"",""2"",""3"",""3"",""3"",""2"""
"3,""1523"",""Municipio de Ola (Roberto Isaza)"",""Coclé"",""Olá"",""Olá"",""5"",""3"",""2"",""1"",""3"",""2"",""2"",""2"",""4"",""4"",""3"",""3"",""3"",""4"",""2"",""2"",""4"",""4"",""4"",""2"",""4"",""3"",""2"",""2"",""3"",""4"",""6"",""4"",""1"",""3"",""5"""
"3,""1526"",""ESCUELA EL CRISTO DE OLÁ"",""Coclé"",""Olá"",""El Copé"",""7"",""6"",""11"",""3"",""12"",""8"",""9"",""6"",""11"",""12"",""13"",""13"",""10"",""8"",""8"",""12"",""14"",""10"",""12"",""11"",""7"",""12"",""14"",""11"",""8"",""9"",""9"",""9"",""11"",""9"",""8"""
"3,""1527"",""CEBG SAN JOSE DEL NARANJAL"",""Coclé"",""Penonomé"",""Toabré"",""1"",""1"",""1"",""1"",""1"",""1"",""0"",""2"",""5"",""1"",""1"",""0"",""0"",""0"",""1"",""0"",""0"",""1"",""0"",""1"",""0"",""1"",""0"",""0"",""1"",""0"",""1"",""1"",""0"",""0"",""0"""
"3,""1524"",""Parque de Santo Domingo"",""Los Santos"",""Las Tablas"",""Santo Domingo"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"""
"2,""1525"",""Muelle Multiproposito Cinta Costera II"",""Panamá"",""Panamá"",""Calidonia"",""11"",""11"",""5"",""6"",""6"",""4"",""9"",""10"",""9"",""8"",""12"",""14"",""8"",""11"",""8"",""16"",""6"",""8"",""8"",""4"",""6"",""5"",""5"",""5"",""6"",""4"",""10"",""4"",""7"",""5"",""6"""
"1,""1528"",""Mercado Publico de David – Cadena de Frio"",""Chiriquí"",""David"",""Chiriquí"",""2"",""2"",""3"",""3"",""2"",""2"",""2"",""1"",""1"",""2"",""3"",""2"",""1"",""4"",""1"",""0"",""0"",""3"",""2"",""3"",""4"",""2"",""1"",""2"",""4"",""4"",""4"",""3"",""3"",""1"",""4"""
"3,""1529"",""Municipio de Los Pozos"",""Herrera"",""Los Pozos"",""Los Pozos"",""5"",""5"",""4"",""4"",""3"",""2"",""4"",""2"",""3"",""2"",""1"",""1"",""2"",""2"",""2"",""3"",""2"",""1"",""3"",""3"",""2"",""3"",""2"",""2"",""2"",""3"",""2"",""3"",""3"",""3"",""4"""
"3,""1530"",""Terminal de buses de Las Tablas"",""Los Santos"",""Las Tablas"",""Las Tablas"",""1"",""2"",""1"",""0"",""1"",""2"",""0"",""0"",""0"",""1"",""1"",""0"",""0"",""1"",""2"",""2"",""0"",""1"",""1"",""1"",""2"",""2"",""1"",""1"",""2"",""0"",""0"",""0"",""0"",""0"",""0"""
"3,""1531"",""MUSEO HERMANOS ARIAS MADRID"",""Coclé"",""Penonomé"",""Penonomé"",""4"",""4"",""6"",""6"",""4"",""4"",""3"",""4"",""1"",""2"",""1"",""3"",""3"",""2"",""1"",""1"",""2"",""1"",""2"",""1"",""3"",""0"",""4"",""1"",""2"",""1"",""2"",""2"",""4"",""1"",""1"""
"3,""1532"",""Escuela Las Gaitas"",""Panamá Oeste"",""Capira"",""Cirí Grande"",""3"",""3"",""7"",""6"",""7"",""4"",""5"",""8"",""6"",""3"",""5"",""6"",""4"",""6"",""5"",""3"",""3"",""6"",""6"",""8"",""9"",""3"",""2"",""3"",""8"",""8"",""5"",""4"",""3"",""7"",""5"""
"3,""1533"",""Esc. Coloncito"",""Panamá Oeste"",""Chame"",""Nueva Gorgona"",""2"",""1"",""3"",""5"",""4"",""5"",""5"",""1"",""1"",""5"",""4"",""4"",""6"",""4"",""1"",""2"",""4"",""5"",""5"",""4"",""3"",""3"",""1"",""6"",""3"",""4"",""4"",""3"",""2"",""2"",""4"""
"3,""1534"",""Escuela Mata Ahogado"",""Panamá Oeste"",""San Carlos"",""Los Llanitos"",""3"",""3"",""4"",""4"",""3"",""3"",""3"",""1"",""2"",""4"",""2"",""3"",""1"",""2"",""1"",""1"",""2"",""2"",""1"",""4"",""3"",""5"",""9"",""1"",""3"",""2"",""4"",""5"",""2"",""1"",""5"""
"3,""1535"",""Centro de Salud Palmas Bellas"",""Colón"",""Chagres"",""Palmas Bellas"",""5"",""5"",""4"",""5"",""5"",""2"",""4"",""4"",""3"",""2"",""3"",""4"",""5"",""4"",""6"",""6"",""7"",""7"",""4"",""4"",""4"",""5"",""6"",""5"",""5"",""5"",""6"",""5"",""5"",""6"",""5"""
"3,""1536"",""Centro de Salud Escobal"",""Colón"",""Colón"",""Escobal"",""5"",""8"",""6"",""5"",""3"",""6"",""6"",""4"",""3"",""12"",""9"",""6"",""9"",""10"",""7"",""6"",""10"",""5"",""6"",""6"",""6"",""5"",""5"",""8"",""7"",""9"",""8"",""7"",""4"",""4"",""8"""
"3,""1537"",""Esc. El Chumical"",""Herrera"",""Las Minas"",""Chumical"",""8"",""11"",""6"",""6"",""7"",""6"",""7"",""9"",""10"",""11"",""14"",""13"",""14"",""13"",""9"",""3"",""6"",""3"",""8"",""8"",""7"",""3"",""6"",""5"",""10"",""10"",""8"",""8"",""8"",""4"",""7"""
"3,""1538"",""C.E.B.G. Sebastián Pinzón"",""Herrera"",""Santa María"",""Santa María"",""2"",""5"",""3"",""3"",""3"",""2"",""3"",""0"",""1"",""2"",""3"",""1"",""1"",""2"",""2"",""0"",""5"",""4"",""4"",""4"",""5"",""0"",""7"",""4"",""5"",""5"",""4"",""5"",""0"",""0"",""4"""
"3,""1539"",""Esc.La Tiza"",""Los Santos"",""Las Tablas"",""La Tiza"",""2"",""3"",""1"",""2"",""3"",""2"",""2"",""3"",""2"",""1"",""1"",""3"",""2"",""3"",""1"",""1"",""1"",""0"",""1"",""0"",""2"",""1"",""2"",""2"",""3"",""2"",""2"",""1"",""1"",""2"",""1"""
"3,""1540"",""Esc. Felicia de Morcillo"",""Los Santos"",""Guararé"",""El Espinal"",""1"",""2"",""2"",""2"",""1"",""1"",""1"",""0"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""2"",""0"",""0"",""2"",""2"",""2"",""3"",""3"",""1"""
"3,""1541"",""Esc. Los Ángeles"",""Los Santos"",""Los Santos"",""Los Ángeles"",""1"",""1"",""0"",""0"",""0"",""0"",""2"",""0"",""3"",""1"",""0"",""1"",""1"",""1"",""0"",""0"",""0"",""1"",""0"",""2"",""1"",""0"",""0"",""1"",""1"",""1"",""0"",""1"",""1"",""0"",""0"""
"3,""1542"",""C.E.B.G. Carlos Vallesteros"",""Los Santos"",""Las Tablas"",""La Palma"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""2"",""1"",""1"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1"",""0"",""0"""
"2,""1543"",""Policía Altos del Lago"",""Colón"",""Colón"",""Cristóbal"",""6"",""4"",""7"",""8"",""6"",""4"",""6"",""5"",""7"",""4"",""2"",""4"",""4"",""4"",""3"",""4"",""2"",""2"",""3"",""2"",""3"",""1"",""0"",""1"",""1"",""0"",""1"",""1"",""1"",""0"",""0"""
"1,""1545"",""MINSA/CAPSI TIGRE DE LOS AMARILLOS"",""Veraguas"",""Soná"",""Hicaco"",""5"",""4"",""11"",""6"",""11"",""7"",""11"",""5"",""8"",""12"",""7"",""11"",""8"",""7"",""3"",""3"",""11"",""11"",""15"",""5"",""8"",""4"",""3"",""7"",""13"",""16"",""12"",""7"",""8"",""5"",""10"""
"1,""1546"",""COLEGIO SECUNDARIO LA MESA"",""Veraguas"",""La Mesa"",""La Mesa"",""3"",""3"",""11"",""11"",""13"",""2"",""13"",""4"",""2"",""12"",""12"",""10"",""7"",""12"",""1"",""9"",""10"",""15"",""11"",""11"",""13"",""2"",""2"",""13"",""8"",""8"",""10"",""10"",""4"",""3"",""11"""
"1,""1547"",""COLEGIO PRIMARIO JOSE MUÑOZ"",""Veraguas"",""La Mesa"",""La Mesa"",""5"",""4"",""3"",""4"",""4"",""3"",""4"",""2"",""5"",""4"",""3"",""4"",""4"",""2"",""2"",""1"",""3"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""2"",""5"",""4"",""4"",""4"",""2"",""4"""
"1,""1548"",""Alcaldía de Santa Fé"",""Veraguas"",""Santa Fe"",""Santa Fe"",""12"",""14"",""18"",""15"",""14"",""10"",""13"",""13"",""10"",""17"",""9"",""10"",""13"",""18"",""9"",""14"",""8"",""8"",""13"",""14"",""16"",""8"",""12"",""14"",""15"",""13"",""17"",""20"",""9"",""12"",""15"""
"1,""1549"",""CEBG SANTA FÉ"",""Veraguas"",""Santa Fe"",""Santa Fe"",""2"",""7"",""6"",""7"",""6"",""6"",""4"",""2"",""3"",""5"",""4"",""8"",""9"",""8"",""3"",""2"",""6"",""7"",""5"",""4"",""8"",""3"",""7"",""8"",""6"",""5"",""4"",""3"",""6"",""5"",""9"""
"1,""1550"",""CENTRO DE SALUD DE RIO SERENO"",""Chiriquí"",""Renacimiento"",""Río Sereno"",""2"",""2"",""8"",""6"",""6"",""4"",""6"",""2"",""3"",""7"",""7"",""5"",""2"",""6"",""4"",""4"",""6"",""2"",""4"",""4"",""2"",""2"",""0"",""5"",""4"",""4"",""4"",""5"",""3"",""4"",""4"""
"1,""1551"",""ESC. GUACA ARRIBA"",""Chiriquí"",""David"",""Guacá"",""3"",""1"",""1"",""0"",""0"",""1"",""1"",""0"",""1"",""0"",""1"",""1"",""2"",""1"",""0"",""0"",""3"",""2"",""4"",""1"",""1"",""0"",""3"",""5"",""1"",""2"",""1"",""1"",""0"",""0"",""0"""
"1,""1552"",""Centro de Salud de Boquerón"",""Chiriquí"",""Boquerón"",""Boquerón"",""1"",""0"",""5"",""5"",""7"",""3"",""7"",""0"",""0"",""5"",""5"",""7"",""6"",""3"",""0"",""0"",""5"",""7"",""4"",""5"",""4"",""0"",""0"",""5"",""4"",""4"",""4"",""3"",""0"",""0"",""3"""
"1,""1553"",""ESC. LAJAS ADENTRO"",""Chiriquí"",""San Félix"",""Lajas Adentro"",""5"",""7"",""6"",""6"",""3"",""3"",""7"",""5"",""7"",""7"",""8"",""8"",""5"",""8"",""4"",""8"",""8"",""6"",""4"",""4"",""4"",""4"",""3"",""5"",""8"",""7"",""5"",""9"",""4"",""6"",""10"""
"1,""1554"",""ESC. LEOPOLDINA FIELD"",""Chiriquí"",""Dolega"",""San Francisco de Dolega"",""3"",""4"",""5"",""4"",""7"",""5"",""5"",""9"",""4"",""5"",""7"",""8"",""8"",""7"",""7"",""4"",""7"",""6"",""6"",""6"",""9"",""8"",""12"",""9"",""11"",""10"",""7"",""7"",""8"",""8"",""6"""
"1,""1555"",""JC SANTA CRUZ"",""Chiriquí"",""Renacimiento"",""Santa Cruz"",""8"",""8"",""8"",""9"",""6"",""6"",""9"",""9"",""8"",""5"",""5"",""3"",""6"",""5"",""5"",""7"",""6"",""5"",""7"",""9"",""8"",""8"",""9"",""5"",""7"",""10"",""5"",""9"",""6"",""10"",""4"""
"1,""1556"",""ESC. NUEVA CALIFORNIA"",""Chiriquí"",""Tierras Altas"",""Volcán"",""2"",""0"",""4"",""4"",""4"",""5"",""4"",""3"",""8"",""3"",""3"",""4"",""3"",""4"",""3"",""2"",""5"",""3"",""2"",""2"",""2"",""2"",""8"",""3"",""5"",""3"",""5"",""5"",""4"",""1"",""4"""
"1,""1557"",""JC DOMINICAL"",""Chiriquí"",""Renacimiento"",""Dominical"",""10"",""9"",""6"",""10"",""10"",""9"",""8"",""11"",""9"",""13"",""12"",""8"",""7"",""7"",""5"",""10"",""8"",""6"",""6"",""9"",""11"",""11"",""14"",""11"",""10"",""12"",""10"",""15"",""17"",""17"",""9"""
"1,""1558"",""JC BREÑÓN"",""Chiriquí"",""Renacimiento"",""Breñón"",""0"",""1"",""0"",""1"",""0"",""0"",""0"",""0"",""0"",""1"",""1"",""1"",""0"",""0"",""1"",""0"",""0"",""0"",""0"",""1"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1"",""0"""
"1,""1559"",""ESC. SEC. DE VOLCAN"",""Chiriquí"",""Tierras Altas"",""Volcán"",""0"",""4"",""4"",""4"",""4"",""4"",""5"",""1"",""0"",""4"",""5"",""3"",""5"",""3"",""1"",""0"",""4"",""4"",""4"",""4"",""4"",""1"",""0"",""4"",""6"",""5"",""4"",""5"",""1"",""0"",""5"""
"1,""1560"",""CENTRO DE SALUD CHIRIQUI"",""Chiriquí"",""David"",""Chiriquí"",""3"",""3"",""8"",""9"",""7"",""7"",""6"",""4"",""5"",""7"",""7"",""9"",""4"",""4"",""3"",""4"",""5"",""5"",""8"",""8"",""6"",""6"",""3"",""10"",""9"",""17"",""12"",""10"",""4"",""5"",""11"""
